<<<<<<< HEAD
scenario_name,code,speed_kmh,day_night,Automaton reaction time,4-second TTC reaction time,Automaton braking distance [m],Minimum distance from pedestrian [m],collision_count,with_pedestrian,emergency_brake_count,total_stops,NCAP points,residual_speed_latex,collision_rate,emergency_brake_rate
metrics_test4,CPTA_FarSide,10.0,Day,0.5538313082853953,1.6267597079277039,0.1576951506237189,1.8479247623019748,0,0.0,6,42,100.0,,0.0,0.14285714285714285
metrics_test4,CPTA_FarSide,20.0,Day,0.3903396661147411,0.8167922025503114,0.009957713860785589,2.3418645487203227,0,0.0,44,83,100.0,,0.0,0.5301204819277109
metrics_test4,CPTA_NearSide,10.0,Day,0.3870658513271447,1.8626637217974422,,0.8219768254443852,9,0.09090909090909091,82,101,90.9090909090909,4.34 ± 0.41,0.09090909090909091,0.8118811881188119
